,stm_bus_stop_id,stm_bus_stop_name,stm_bus_stop_code,stm_bus_stop_location_type,stm_bus_stop_latitude,stm_bus_stop_longitude,stm_bus_stop_is_wheelchair_accessible,stm_bus_stop_is_active
3834,53716,Sainte-Maria-Goretti / 100e Avenue,53716,Stop,45.70056,-73.482973,False,True
3835,53717,Prince-Arthur / No 14135,53717,Stop,45.671176,-73.509209,True,True
3836,53718,Prince-Arthur / No 14135,53718,Stop,45.671177,-73.509049,True,True
3837,53719,52e Avenue / Prince-Arthur,53719,Stop,45.671783,-73.506695,True,True
3838,53720,52e Avenue / Sherbrooke,53720,Stop,45.671857,-73.506328,True,True
3839,53721,Parc-Nature de la Pointe-aux-Prairies,53721,Stop,45.681386,-73.491612,False,True
3840,53722,des Seigneurs / du Canal,53722,Stop,45.484678,-73.565358,True,True
3841,53723,des Seigneurs / du Canal,53723,Stop,45.484736,-73.565574,True,True
3842,53724,Station Honoré-Beaugrand / Terminus Nord,53724,Stop,45.597067,-73.536244,True,True
3843,53725,Station Honoré-Beaugrand / Terminus Nord,53725,Stop,45.597021,-73.536086,True,True
3844,53726,Sherbrooke / No 5300,53726,Stop,45.568858,-73.552291,True,True
3845,53727,SAAQ (Henri-Bourassa / No 750),53727,Stop,45.542194,-73.676194,True,True
3846,53729,CLSC de l'Est-de-Montréal,53729,Stop,45.666572,-73.494478,True,True
3847,53730,Saint-Jean-Baptiste / Place Pointe-aux-Trembles,53730,Stop,45.642311,-73.504163,True,True
3848,53731,Sherbrooke / Réal-Benoit,53731,Stop,45.677112,-73.50244,True,True
3849,53732,Cimetière des Trembles,53732,Stop,45.682554,-73.500543,True,True
3850,53733,École secondaire de la Pointe-aux-Trembles,53733,Stop,45.686125,-73.499308,False,True
3851,53734,Saint-Patrick / Atwater,53734,Stop,45.476578,-73.575792,True,True
3852,53735,Saint-Patrick / Atwater,53735,Stop,45.476649,-73.575952,True,True
3853,53736,100e Avenue / Bureau,53736,Stop,45.701116,-73.480581,True,True
3854,53737,Sherbrooke / No 15400,53737,Stop,45.688389,-73.49852,True,True
3855,53738,Henri-Bourassa / Colbert,53738,Stop,45.61785,-73.59227,True,True
3856,53739,Henri-Bourassa / Nicolas-Josselin,53739,Stop,45.618306,-73.592067,True,True
3857,53740,Rosemont / Pavillon Rosemont,53740,Stop,45.577222,-73.561026,True,True
3858,53741,Ridgewood / No 3600,53741,Stop,45.492321,-73.612094,True,True
3859,53742,Ridgewood / No 3550,53742,Stop,45.493077,-73.611113,True,True
3860,53743,Ridgewood / No 3360,53743,Stop,45.49423,-73.610432,True,True
3861,53745,Remembrance / du Chalet (Belvédère Kondiaronk),53745,Stop,45.503406,-73.594106,True,True
3862,53747,Belvédère Camillien-Houde,53747,Stop,45.510661,-73.593238,True,True
3863,53748,Belvédère Camillien-Houde,53748,Stop,45.51059,-73.593386,True,True
3864,53749,Saint-Joseph / No 3600,53749,Stop,45.552486,-73.566068,True,True
3865,53750,Hochelaga / Florian,53750,Stop,45.539109,-73.556053,True,True
3866,53751,Beaubien / Place Beaubien,53751,Stop,45.582842,-73.563674,True,True
3867,53752,Beaubien / Place Beaubien,53752,Stop,45.583175,-73.563674,True,True
3868,53753,Station Viau,53753,Stop,45.561222,-73.546958,True,True
3869,53754,Station Honoré-Beaugrand / Terminus Nord,53754,Stop,45.596932,-73.535748,True,True
3870,53755,Station Honoré-Beaugrand / Terminus Nord,53755,Stop,45.597038,-73.53663,True,True
3871,53756,Station Honoré-Beaugrand / Terminus Nord,53756,Stop,45.59714,-73.536481,True,True
3872,53757,Station Henri-Bourassa,53757,Stop,45.556468,-73.666911,True,True
3873,53758,Grenet / No 11940,53758,Stop,45.526785,-73.711506,True,True
3874,53759,Industriel / Dollard-Desjardins,53759,Stop,45.649836,-73.517871,False,True
3875,53760,Lajeunesse / de Louvain,53760,Stop,45.550516,-73.651786,True,True
3876,53761,des Pins / de la Côte-des-Neiges,53761,Stop,45.496,-73.588553,True,True
3877,53762,Saint-Mathieu / Baile,53762,Stop,45.492961,-73.577883,True,True
3878,53763,Station Vendôme,53763,Stop,45.474146,-73.603524,True,True
3879,53764,Station Vendôme,53764,Stop,45.473661,-73.603873,True,True
3880,53765,Saint-Joseph / Molson,53765,Stop,45.542854,-73.57218,True,True
3881,53766,Gouin / Wood,53766,Stop,45.511485,-73.751768,False,True
3882,53767,Gouin / Joseph-Saucier,53767,Stop,45.518446,-73.743471,False,True
3883,53768,Gouin / Antoine-Berthelet,53768,Stop,45.520115,-73.741357,False,True
3884,53769,Gouin / Albert-Prévost,53769,Stop,45.522844,-73.737857,True,True
3885,53770,Gouin / Résidence Saraguay,53770,Stop,45.515363,-73.746314,True,True
3886,53771,Gouin / Résidence Saraguay,53771,Stop,45.515063,-73.746382,True,True
3887,53772,D'Iberville / Crémazie,53772,Stop,45.55812,-73.612013,True,True
3888,53773,D'Iberville / Crémazie,53773,Stop,45.558573,-73.613,True,True
3889,53774,Jean-Talon / Drolet,53774,Stop,45.537393,-73.615162,True,True
3890,53775,De Maisonneuve / du Fort,53775,Stop,45.492739,-73.582781,True,True
3891,53776,Jean-Talon / No 5000,53776,Stop,45.496375,-73.650481,True,True
3892,53777,Saint-Jean-Baptiste / Urgel-Charbonneau,53777,Stop,45.646164,-73.523445,False,True
3893,53779,Jarry / Joseph-Guibord,53779,Stop,45.565722,-73.607924,True,True
3894,53780,Jarry / Joseph-Guibord,53780,Stop,45.565482,-73.607926,True,True
3895,53781,De Chateaubriand / Villeray,53781,Stop,45.54338,-73.621147,True,True
3896,53782,De Chateaubriand / Faillon,53782,Stop,45.542283,-73.618744,True,True
3897,53783,Villeray / 6e Avenue,53783,Stop,45.558897,-73.605987,True,True
3898,53784,Villeray / de Gênes,53784,Stop,45.570302,-73.595635,True,True
3899,53785,Henri-Bourassa / No 8255,53785,Stop,45.626846,-73.579109,True,True
3900,53786,Station Atwater (Atwater / Tupper),53786,Stop,45.489027,-73.583939,True,True
3901,53788,Complexe sportif Claude-Robillard,53788,Stop,45.553256,-73.638565,True,True
3902,53789,Complexe sportif Claude-Robillard,53789,Stop,45.553189,-73.638793,True,True
3903,53790,Clark / Voie ferrée,53790,Stop,45.529156,-73.608181,True,True
3904,53791,Rachel / André-Laurendeau,53791,Stop,45.54311,-73.561854,True,True
3905,53792,Sherbrooke / Westmore,53792,Stop,45.455601,-73.640855,True,True
3906,53793,Station Henri-Bourassa,53793,Stop,45.555678,-73.667348,True,True
3907,53794,Keller / Laurentien,53794,Stop,45.524465,-73.712521,True,True
3908,53795,Keller / Laurentien,53795,Stop,45.524551,-73.712645,True,True
3909,53796,Station Vendôme,53796,Stop,45.473853,-73.603509,True,True
3910,53797,Station Vendôme,53797,Stop,45.473765,-73.604298,True,True
3911,53798,Côte-Saint-Luc / Saint-Ignatius,53798,Stop,45.465128,-73.654154,True,True
3912,53799,Station Villa-Maria,53799,Stop,45.479498,-73.61958,True,True
3913,53800,Gouin / Fréchette (Hôpital du Sacré-Coeur),53800,Stop,45.533918,-73.716841,True,True
3914,53801,Prison de Bordeaux,53801,Stop,45.546471,-73.690351,True,True
3915,53802,Prison de Bordeaux,53802,Stop,45.546494,-73.690543,False,True
3916,53803,Gouin / Norwood,53803,Stop,45.547085,-73.686885,True,True
3917,53804,Gouin / Norwood,53804,Stop,45.547143,-73.687014,True,True
3918,53805,Henri-Bourassa / Lambert,53805,Stop,45.569669,-73.658995,True,True
3919,53806,Université Concordia / Campus Loyola,53806,Stop,45.457857,-73.638935,True,True
3920,53807,Victoria / No 4701,53807,Stop,45.485509,-73.617985,True,True
3921,53808,Victoria / No 4685,53808,Stop,45.485504,-73.617711,True,True
3922,53809,Victoria / No 4826,53809,Stop,45.486433,-73.620039,True,True
3923,53810,Victoria / No 4811,53810,Stop,45.486444,-73.619799,True,True
3924,53811,Notre-Dame / Saint-Sulpice,53811,Stop,45.505306,-73.556275,True,True
3925,53812,Saint-Grégoire / Saint-André,53812,Stop,45.531411,-73.591444,True,True
3926,53813,Papineau / La Fontaine,53813,Stop,45.524373,-73.55635,True,True
3927,53814,Saint-Jacques / Beaconsfield,53814,Stop,45.464411,-73.615707,True,True
3928,53815,Saint-Jacques / Upper-Lachine,53815,Stop,45.464524,-73.615213,True,True
3929,53816,Notre-Dame / Place Saint-Henri,53816,Stop,45.47768,-73.584619,True,True
3930,53818,de la Côte-Sainte-Catherine / No 3200,53818,Stop,45.502494,-73.623857,True,True
3931,53819,de la Côte-Sainte-Catherine / No 3175,53819,Stop,45.502739,-73.623894,True,True
3932,53821,de l'Acadie / No 10500,53821,Stop,45.533587,-73.676771,True,True
3933,53822,de l'Acadie / de Persillier,53822,Stop,45.534249,-73.674517,True,True
3934,53823,Marché Central (de l'Acadie / Crémazie),53823,Stop,45.5314,-73.649997,True,True
3935,53825,Saint-Michel / William-Tremblay,53825,Stop,45.547751,-73.5617,True,True
3936,53826,Saint-Michel / William-Tremblay,53826,Stop,45.54767,-73.562118,True,True
3937,53827,Station Henri-Bourassa,53827,Stop,45.556197,-73.667004,True,True
3938,53828,de l'Acadie / Crémazie,53828,Stop,45.530221,-73.6478,True,True
3939,53829,Gince / No 55,53829,Stop,45.526794,-73.654147,True,True
3940,53830,Gince / No 95,53830,Stop,45.526405,-73.654552,True,True
3941,53831,Décarie / Kenmore,53831,Stop,45.490901,-73.646012,True,True
3942,53833,Ridgewood / No 3635,53833,Stop,45.492699,-73.613385,True,True
3943,53834,Ridgewood / No 3600,53834,Stop,45.492525,-73.612424,True,True
3944,53835,Ridgewood / No 3550,53835,Stop,45.492968,-73.611256,True,True
3945,53836,Ridgewood / No 3440,53836,Stop,45.49389,-73.612544,True,True
3946,53837,Cimetière Notre-Dame-des-Neiges,53837,Stop,45.495952,-73.608325,True,True
3947,53838,Remembrance / Cavalerie du SPVM,53838,Stop,45.502365,-73.596124,True,True
3948,53839,La Ronde,53839,Stop,45.521352,-73.533844,True,True
3949,53841,Pont Jacques-Cartier (Papineau/Logan),53841,Stop,45.524266,-73.555805,True,True
3950,53842,du Docteur-Penfield / de la Côte-des-Neiges,53842,Stop,45.496707,-73.586311,True,True
3951,53843,du Docteur-Penfield / Réservoir McTavish,53843,Stop,45.505324,-73.578395,True,True
3952,53844,Haig / No 2105,53844,Stop,45.58054,-73.524829,True,True
3953,53845,René-Lévesque / De Champlain,53845,Stop,45.520834,-73.550582,True,True
3954,53846,Notre-Dame / Raoul-Jobin,53846,Stop,45.695258,-73.487274,True,True
3955,53849,Louis-H.-La Fontaine / Chénier,53849,Stop,45.596172,-73.545809,True,True
3956,53850,Beaubien / De Normanville,53850,Stop,45.539379,-73.600213,True,True
3957,53851,Station Beaubien,53851,Stop,45.535535,-73.604655,True,True
3958,53852,O'Brien / Forbes,53852,Stop,45.534201,-73.709689,True,True
3959,53853,O'Brien / Forbes,53853,Stop,45.534384,-73.710263,True,True
3960,53854,O'Brien / de Louisbourg,53854,Stop,45.530428,-73.703707,True,True
3961,53855,O'Brien / de Louisbourg,53855,Stop,45.530477,-73.704065,True,True
3962,53858,Station Monk (Monk / Allard),53858,Stop,45.451428,-73.593284,True,True
3963,53859,Station Monk (Monk / Allard),53859,Stop,45.450824,-73.593217,True,True
3964,53861,Saint-Rémi / Sainte-Émilie,53861,Stop,45.469742,-73.588888,True,True
3965,53863,Forbes / Saint-Évariste,53863,Stop,45.533496,-73.711298,True,True
3966,53864,de la Côte-des-Neiges / De La Peltrie,53864,Stop,45.499896,-73.629873,True,True
3967,53865,de la Côte-des-Neiges / De La Peltrie,53865,Stop,45.499904,-73.630248,True,True
3968,53866,des Pins / No 1550,53866,Stop,45.497496,-73.587054,True,True
3969,53867,des Pins / de la Côte-des-Neiges,53867,Stop,45.496478,-73.587843,True,True
3970,53868,d'Argenson / Voie ferrée,53868,Stop,45.475994,-73.570337,True,True
3971,53869,De Condé / du Centre,53869,Stop,45.484973,-73.558187,True,True
3972,53870,du Centre / De Condé,53870,Stop,45.485228,-73.55838,True,True
3973,53873,Dickson / No 1505,53873,Stop,45.566408,-73.527606,True,True
3974,53874,Dickson / No 1505,53874,Stop,45.5664,-73.528311,True,True
3975,53875,de l'Assomption / de Marseille,53875,Stop,45.569018,-73.546244,True,True
3976,53876,Station Honoré-Beaugrand / Terminus Sud,53876,Stop,45.59655,-73.534617,True,True
3977,53877,Station Université-de-Montréal,53877,Stop,45.504028,-73.618055,True,True
3978,53878,Station Université-de-Montréal,53878,Stop,45.504293,-73.618029,True,True
3979,53879,Sainte-Maria-Goretti / 93e Avenue,53879,Stop,45.697281,-73.484844,False,True
3980,53880,Sainte-Maria-Goretti / 93e Avenue,53880,Stop,45.697125,-73.484867,True,True
3981,53881,Décarie / Dupuis,53881,Stop,45.486644,-73.636685,True,True
3982,53882,Bourret / Coolbrook,53882,Stop,45.487038,-73.63997,True,True
3983,53883,Jean-Grou / Industriel,53883,Stop,45.657801,-73.515764,True,True
3984,53884,Industriel / Jean-Grou,53884,Stop,45.657602,-73.515465,True,True
3985,53885,Industriel / Dollard-Desjardins,53885,Stop,45.649794,-73.518103,False,True
3986,53887,Royalmount / No 5780,53887,Stop,45.489713,-73.672378,True,True
3987,53888,Royalmount / No 5800,53888,Stop,45.4898,-73.672048,True,True
3988,53889,Royalmount / No 6111,53889,Stop,45.488841,-73.673476,True,True
3989,53890,Royalmount / No 6000,53890,Stop,45.488712,-73.673432,True,True
3990,53891,Royalmount / No 6150,53891,Stop,45.485612,-73.675694,True,True
3991,53892,Jean-Talon / No 5005,53892,Stop,45.496568,-73.650532,True,True
3992,53894,Atwater / du Centre,53894,Stop,45.476052,-73.57376,True,True
3993,53896,Parc Angrignon,53896,Stop,45.440688,-73.596606,True,True
3994,53897,Parc Angrignon,53897,Stop,45.441607,-73.596178,True,True
3995,53898,Wellington / du Centre,53898,Stop,45.485272,-73.557618,False,True
3996,53900,Wellington / Charlevoix,53900,Stop,45.473979,-73.561622,True,True
3997,53901,Newman / Joseph-Arthur-Cousineau,53901,Stop,45.452703,-73.60508,True,True
3998,53902,de l'Église / Drake,53902,Stop,45.463394,-73.582199,True,True
3999,53903,de l'Église / Drake,53903,Stop,45.463491,-73.582122,True,True
4000,53904,de l'Église / Laurendeau,53904,Stop,45.463728,-73.587662,True,True
4001,53905,de l'Église / Saint-Rémi,53905,Stop,45.463657,-73.588237,True,True
4002,53907,Gouin / 101e Avenue,53907,Stop,45.682324,-73.531421,True,True
4003,53908,Gouin / No 12050,53908,Stop,45.685097,-73.52774,True,True
4004,53909,Gouin / No 12050,53909,Stop,45.685401,-73.527644,False,True
4005,53910,Gouin / No 12140,53910,Stop,45.687363,-73.526768,False,True
4006,53913,Collège Saint-Jean-Vianney (Gouin / No 12630),53913,Stop,45.694369,-73.520837,True,True
4007,53914,Collège Saint-Jean-Vianney (Gouin / No 12630),53914,Stop,45.694369,-73.520838,True,True
4008,53915,Gouin / No 13200,53915,Stop,45.698126,-73.511737,True,True
4009,53916,Gouin / No 13200,53916,Stop,45.698235,-73.511629,False,True
4010,53918,René-Lévesque / Union,53918,Stop,45.502309,-73.56677,True,True
4011,53919,Robert-Bourassa / William,53919,Stop,45.496969,-73.559422,True,True
4012,53920,des Moulins / No 950,53920,Stop,45.489249,-73.546567,True,True
4013,53921,Notre-Dame / des Futailles,53921,Stop,45.58064,-73.512003,True,True
4014,53922,Notre-Dame / No 6265,53922,Stop,45.571714,-73.519808,True,True
4015,53923,Notre-Dame / No 6380,53923,Stop,45.573584,-73.518455,True,True
4016,53924,Notre-Dame / Garnison Montréal,53924,Stop,45.575631,-73.51639,True,True
4017,53926,Henri-Bourassa / No 8601,53926,Stop,45.63052,-73.573726,True,True
4018,53927,Maurice-Duplessis / Fernand-Gauthier,53927,Stop,45.627304,-73.595515,True,True
4019,53928,Maurice-Duplessis / Fernand-Gauthier,53928,Stop,45.626994,-73.595625,True,True
4020,53929,Rita-Levi-Montalcini / Maurice-Duplessis,53929,Stop,45.638912,-73.580486,True,True
4021,53930,Maurice-Duplessis / Marie-Victorin (Cégep Marie-Vi,53930,Stop,45.621145,-73.607383,True,True
4022,53931,Maurice-Duplessis / No 7000 (Hôpital Rivière-des-P,53931,Stop,45.61966,-73.61024,True,True
4023,53932,Saint-Jacques / No 6705,53932,Stop,45.459056,-73.627138,True,True
4024,53933,Saint-Jacques / No 6665,53933,Stop,45.460182,-73.626448,True,True
4025,53934,Saint-Jacques / No 6945,53934,Stop,45.457484,-73.629044,True,True
4026,53935,Station Vendôme,53935,Stop,45.47421,-73.604012,True,True
4027,53936,Station Vendôme,53936,Stop,45.474018,-73.604232,True,True
4028,53937,Saint-Jacques / Helen-Rochester,53937,Stop,45.455925,-73.6317,True,True
4029,53938,Saint-Jacques / Saint-Jacques,53938,Stop,45.455321,-73.63231,True,True
4030,53939,Saint-Patrick / No 3400,53939,Stop,45.47512,-73.577172,True,True
4031,53941,Saint-Patrick / No 3550,53941,Stop,45.472787,-73.578996,False,True
4032,53942,Saint-Patrick / No 3620,53942,Stop,45.471659,-73.580073,False,True
4033,53943,Saint-Patrick / No 3826,53943,Stop,45.469394,-73.583441,True,True
4034,53944,Côte-Saint-Luc / No 5105,53944,Stop,45.482357,-73.620639,True,True
4035,53945,Benny / Benny-Crescent,53945,Stop,45.464372,-73.625689,True,True
4036,53946,Monk / Raudot,53946,Stop,45.448197,-73.592064,True,True
4037,53947,Crémazie / De Gaspé,53947,Stop,45.543802,-73.640554,True,True
4038,53948,Crémazie / de l'Acadie,53948,Stop,45.531275,-73.64756,True,True
4039,53949,Crémazie / de l'Acadie,53949,Stop,45.53066,-73.649867,True,True
4040,53950,Collège André-Grasset,53950,Stop,45.550066,-73.633444,True,True
4041,53951,De La Vérendrye / Desmarchais,53951,Stop,45.455323,-73.582092,True,True
4042,53954,Square Sir-George-Étienne-Cartier,53954,Stop,45.474126,-73.58743,True,True
4043,53955,Notre-Dame / No 6450,53955,Stop,45.457982,-73.616014,False,True
4044,53956,Notre-Dame / No 6300,53956,Stop,45.459035,-73.61411,False,True
4045,53957,Notre-Dame / No 6000,53957,Stop,45.461221,-73.610163,False,True
4046,53958,Notre-Dame / Place Turcot Ouest,53958,Stop,45.462386,-73.60824,False,True
4047,53968,Saint-Michel / D'Hérelle ouest,53968,Stop,45.565145,-73.612369,True,True
4048,53969,Saint-Antoine / de la Place-d'Armes,53969,Stop,45.505515,-73.5583,True,True
4049,53970,Station Papineau (De Maisonneuve / Cartier),53970,Stop,45.524065,-73.55312,True,True
4050,53971,Ridgewood / No 3440,53971,Stop,45.493816,-73.612408,True,True
4051,53972,Ridgewood / No 3360,53972,Stop,45.494334,-73.610248,True,True
4052,53973,Gouin / No 12980,53973,Stop,45.696811,-73.516577,False,True
4053,53974,De Courcelle / Saint-Jacques,53974,Stop,45.475559,-73.594559,True,True
4054,53975,Van Horne / Linton,53975,Stop,45.506768,-73.626823,True,True
4055,53976,Van Horne / Linton,53976,Stop,45.506775,-73.627111,True,True
4056,53977,Maurice-Duplessis / Jean-Yves-Bigras,53977,Stop,45.647723,-73.567147,True,True
4057,53978,de l'Acadie / Place de l'Acadie,53978,Stop,45.533605,-73.678755,True,True
4058,53979,Hochelaga / No 7401 (Hôpital L.-H.-La Fontaine),53979,Stop,45.588063,-73.526275,True,True
4059,53980,Hochelaga / No 7401 (Hôpital L.-H.-La Fontaine),53980,Stop,45.587386,-73.526584,True,True
4060,53981,Polyvalente Édouard-Montpetit,53981,Stop,45.576389,-73.534019,True,True
4061,53982,Hochelaga / Vimont,53982,Stop,45.563358,-73.541601,False,True
4062,53983,Clark / Mozart,53983,Stop,45.532747,-73.616109,True,True
4063,53984,Clark / Saint-Zotique,53984,Stop,45.531349,-73.613018,True,True
4064,53985,Crémazie / de Reims,53985,Stop,45.539841,-73.643152,True,True
4065,53987,Viau / No 3265,53987,Stop,45.564534,-73.551558,True,True
4066,53988,Viau / No 3265 (Stade Saputo),53988,Stop,45.564019,-73.550718,True,True
4067,53989,Sherbrooke / Yves-Thériault,53989,Stop,45.6792,-73.501701,False,True
4068,53990,François-Perrault / Michel-Ange,53990,Stop,45.562348,-73.60248,True,True
4069,53992,Lac aux Castors (Remembrance / No 2000),53992,Stop,45.499445,-73.600504,True,True
4070,53994,Honoré-Beaugrand / Fonteneau,53994,Stop,45.598219,-73.54053,True,True
4071,53995,Honoré-Beaugrand / Fonteneau,53995,Stop,45.598282,-73.541087,True,True
4072,53996,Chénier / Honoré-Beaugrand,53996,Stop,45.598978,-73.543773,True,True
4073,53998,Place Jacques-Cartier,53998,Stop,45.50807,-73.554092,True,True
4074,53999,Terminus Sherbrooke / Gouin,53999,Stop,45.697374,-73.491876,True,True
4075,54000,Armand-Bombardier / Perras,54000,Stop,45.638002,-73.596672,True,True
4076,54001,Metcalfe / Sainte-Catherine,54001,Stop,45.500726,-73.572429,True,True
4077,54002,Hochelaga / Garnison Montréal,54002,Stop,45.577388,-73.533424,True,True
4078,54003,Sainte-Catherine / Frontenac,54003,Stop,45.530377,-73.545329,True,True
4079,54004,Metcalfe / René-Lévesque,54004,Stop,45.499516,-73.569862,True,True
4080,54006,de l'Acadie / De Salaberry,54006,Stop,45.540474,-73.695349,True,True
4081,54008,Station Honoré-Beaugrand / Terminus Nord,54008,Stop,45.596945,-73.536323,True,True
4082,54009,Bourbonnière / Rachel,54009,Stop,45.552251,-73.556253,True,True
4083,54010,Parc du Mont-Royal,54010,Stop,45.515987,-73.589599,True,True
4084,54011,Notre-Dame / Beausoleil (est),54011,Stop,45.687653,-73.489905,True,True
4085,54012,Monk / De La Vérendrye,54012,Stop,45.447014,-73.591616,True,True
4086,54013,Saint-Denis / De La Gauchetière,54013,Stop,45.512144,-73.557139,True,True
4087,54014,Station Beaubien,54014,Stop,45.535092,-73.604959,True,True
4088,54015,de Monkland / Coronation,54015,Stop,45.459787,-73.636918,True,True
4089,54016,École Lucien-Pagé (Jarry / Centre Sainte-Croix),54016,Stop,45.537404,-73.632344,True,True
4090,54018,Station Charlevoix,54018,Stop,45.478061,-73.569472,True,True
4091,54019,Sherbrooke / De Champlain (Hôpital Notre-Dame),54019,Stop,45.526576,-73.564249,True,True
4092,54020,Gouin / Wood,54020,Stop,45.511663,-73.751589,False,True
4093,54035,Elmhurst / Saint-Jacques,54035,Stop,45.45366,-73.637773,True,True
4094,54038,Station Frontenac (Frontenac / Ontario),54038,Stop,45.532958,-73.552399,True,True
4095,54039,Station Frontenac (Frontenac / Ontario),54039,Stop,45.53273,-73.551866,True,True
4096,54040,Station Frontenac (du Havre / Ontario),54040,Stop,45.533275,-73.551792,True,True
4097,54041,René-Lévesque / Berri,54041,Stop,45.513383,-73.5574,True,True
4098,54042,Atateken / Sainte-Catherine,54042,Stop,45.517456,-73.556896,True,True
4099,54043,Sainte-Catherine / Dorion,54043,Stop,45.523537,-73.55142,True,True
4100,54044,Saint-Rémi / Pullman,54044,Stop,45.472977,-73.596682,True,True
4101,54045,Rosemont / No 6585,54045,Stop,45.586136,-73.555018,True,True
4102,54047,Rosemont / 19e Avenue,54047,Stop,45.558778,-73.575725,True,True
4103,54048,Maurice-Duplessis / 6e Avenue,54048,Stop,45.623842,-73.601698,True,True
4104,54049,Perras / Pierre-Baillargeon,54049,Stop,45.646902,-73.582101,True,True
4105,54050,Perras / Pierre-Baillargeon,54050,Stop,45.646472,-73.582185,True,True
4106,54051,Maurice-Duplessis / No 7588,54051,Stop,45.626363,-73.597331,True,True
4107,54052,Saint-Michel / du Mont-Royal,54052,Stop,45.548558,-73.564384,True,True
4108,54053,Perras / 6e Avenue,54053,Stop,45.631142,-73.609243,True,True
4109,54054,Perras / 6e Avenue,54054,Stop,45.631489,-73.6092,True,True
4110,54056,Gouin / No 13300,54056,Stop,45.69864,-73.509891,True,True
4111,54225,Aréna Howie-Morenz,54225,Stop,45.534367,-73.642827,True,True
4112,54059,Honoré-Beaugrand / Hochelaga,54059,Stop,45.593434,-73.525248,True,True
4113,54060,Maurice-Duplessis / 54e Avenue,54060,Stop,45.648984,-73.565189,True,True
4114,54061,Maurice-Duplessis / 54e Avenue,54061,Stop,45.648624,-73.565397,True,True
4115,54062,Maurice-Duplessis / Jean-Yves-Bigras,54062,Stop,45.647956,-73.567186,True,True
4116,54063,Perras / Armand-Bombardier,54063,Stop,45.637978,-73.59765,True,True
4117,54064,Gouin / Camille,54064,Stop,45.510456,-73.753287,False,True
4118,54066,Décarie / Sherbrooke,54066,Stop,45.474356,-73.60908,True,True
4119,54067,Jean-Talon / de Nancy,54067,Stop,45.504824,-73.642748,True,True
4120,54068,Jean-Talon / de Nancy,54068,Stop,45.503973,-73.643259,True,True
4121,54069,Station Laurier Sud (Rivard / Gilford),54069,Stop,45.526498,-73.586573,True,True
4122,54070,McGill / Saint-Paul,54070,Stop,45.500182,-73.557358,True,True
4123,54071,Frontenac / Mondelet,54071,Stop,45.530449,-73.546484,True,True
4124,54072,Girouard / Notre-Dame-de-Grâce,54072,Stop,45.47518,-73.618089,True,True
4125,54073,Perras / 57e Avenue,54073,Stop,45.655759,-73.569542,True,True
4126,54074,Station Snowdon (Queen-Mary / de Westbury),54074,Stop,45.485351,-73.627856,True,True
4127,54075,Laurendeau / D'Arcy-McGee,54075,Stop,45.452312,-73.589534,True,True
4128,54077,Côte-Saint-Luc / de Terrebonne,54077,Stop,45.479126,-73.624659,True,True
4129,54078,Ridgewood / No 3280,54078,Stop,45.494556,-73.60956,True,True
4130,54079,du Mont-Royal / Jeanne-Mance,54079,Stop,45.517287,-73.589005,True,True
4131,54080,Station Radisson (Sherbrooke / du Trianon),54080,Stop,45.589658,-73.538925,True,True
4132,54082,de l'Acadie / Arthur-Lismer,54082,Stop,45.535471,-73.668515,True,True
4133,54083,de l'Acadie / Arthur-Lismer,54083,Stop,45.535148,-73.668893,True,True
4134,54085,Jarry / Crémazie,54085,Stop,45.558338,-73.614568,True,True
4135,54087,Fleury / Verville,54087,Stop,45.542874,-73.668242,True,True
4136,54088,Station Sauvé (Édicule Sud),54088,Stop,45.550251,-73.656433,True,True
4137,54089,Fleury / Berri,54089,Stop,45.552809,-73.66237,True,True
4138,54091,Ontario / Préfontaine,54091,Stop,45.540182,-73.547856,True,True
4139,54092,Côte-Saint-Luc / Cumberland,54092,Stop,45.471076,-73.648751,True,True
4140,54093,Georges-Baril / Henri-Bourassa,54093,Stop,45.560439,-73.666127,True,True
4141,54094,20e Avenue / Everett,54094,Stop,45.565996,-73.595105,True,True
4142,54095,Station Jean-Talon Nord (Jean-Talon / Berri),54095,Stop,45.539059,-73.614057,True,True
4143,54097,Charlemagne / Saint-Joseph,54097,Stop,45.556104,-73.563935,True,True
4144,54098,Pie-IX / Saint-Joseph,54098,Stop,45.557215,-73.563154,True,True
4145,54099,Saint-Joseph / 13e Avenue,54099,Stop,45.551035,-73.567456,True,True
4146,54100,Jolicoeur / Drake,54100,Stop,45.4571,-73.582059,True,True
4147,54103,du Centre / Wellington,54103,Stop,45.485343,-73.557952,True,True
4148,54104,Station Vendôme,54104,Stop,45.473772,-73.60362,True,True
4149,54105,Station Angrignon,54105,Stop,45.446253,-73.603021,True,True
4150,54106,Station Angrignon,54106,Stop,45.446694,-73.603261,True,True
4151,54107,Station Angrignon,54107,Stop,45.446391,-73.604021,True,True
4152,54108,Station Angrignon,54108,Stop,45.446703,-73.604605,True,True
4153,54109,Station Angrignon,54109,Stop,45.446607,-73.604288,True,True
4154,54110,Station Angrignon,54110,Stop,45.446165,-73.60417,True,True
4155,54111,Station Angrignon,54111,Stop,45.446509,-73.604369,True,True
4156,54112,Station Angrignon,54112,Stop,45.445994,-73.604821,False,True
4157,54114,Station Henri-Bourassa,54114,Stop,45.555499,-73.667421,True,True
4158,54115,Station Honoré-Beaugrand,54115,Stop,45.597004,-73.534894,True,True
