,mta_metro_trip_id,mta_metro_route_id,mta_metro_service_id,mta_metro_trip_headsign,mta_metro_direction_id
288,ASP24GEN-1038-Sunday-00_134750_1..S03R,1,Sunday,South Ferry,1
289,ASP24GEN-1038-Sunday-00_135050_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
290,ASP24GEN-1038-Sunday-00_135950_1..S03R,1,Sunday,South Ferry,1
291,ASP24GEN-1038-Sunday-00_136050_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
292,ASP24GEN-1038-Sunday-00_137050_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
293,ASP24GEN-1038-Sunday-00_137150_1..S03R,1,Sunday,South Ferry,1
294,ASP24GEN-1038-Sunday-00_138050_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
295,ASP24GEN-1038-Sunday-00_138550_1..S03R,1,Sunday,South Ferry,1
296,ASP24GEN-1038-Sunday-00_139050_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
297,ASP24GEN-1038-Sunday-00_140050_1..S03R,1,Sunday,South Ferry,1
298,ASP24GEN-1038-Sunday-00_140250_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
299,ASP24GEN-1038-Sunday-00_141450_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
300,ASP24GEN-1038-Sunday-00_141550_1..S03R,1,Sunday,South Ferry,1
301,ASP24GEN-1038-Sunday-00_142650_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
302,ASP24GEN-1038-Sunday-00_143250_1..S03R,1,Sunday,South Ferry,1
303,ASP24GEN-1038-Sunday-00_144000_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
304,ASP24GEN-1038-Sunday-00_145400_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
305,ASP24GEN-1038-Sunday-00_146800_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
306,ASP24GEN-1038-Sunday-00_148500_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
307,ASP24GEN-1038-Sunday-00_150000_1..N03R,1,Sunday,Van Cortlandt Park-242 St,0
308,ASP24GEN-1039-Saturday-00_000600_1..S03R,1,Saturday,South Ferry,1
309,ASP24GEN-1039-Saturday-00_002600_1..S03R,1,Saturday,South Ferry,1
310,ASP24GEN-1039-Saturday-00_004600_1..S03R,1,Saturday,South Ferry,1
311,ASP24GEN-1039-Saturday-00_006600_1..S03R,1,Saturday,South Ferry,1
312,ASP24GEN-1039-Saturday-00_007200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
313,ASP24GEN-1039-Saturday-00_008600_1..S03R,1,Saturday,South Ferry,1
314,ASP24GEN-1039-Saturday-00_009200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
315,ASP24GEN-1039-Saturday-00_010600_1..S03R,1,Saturday,South Ferry,1
316,ASP24GEN-1039-Saturday-00_011200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
317,ASP24GEN-1039-Saturday-00_012600_1..S03R,1,Saturday,South Ferry,1
318,ASP24GEN-1039-Saturday-00_013200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
319,ASP24GEN-1039-Saturday-00_014600_1..S03R,1,Saturday,South Ferry,1
320,ASP24GEN-1039-Saturday-00_015200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
321,ASP24GEN-1039-Saturday-00_016600_1..S03R,1,Saturday,South Ferry,1
322,ASP24GEN-1039-Saturday-00_017200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
323,ASP24GEN-1039-Saturday-00_018600_1..S03R,1,Saturday,South Ferry,1
324,ASP24GEN-1039-Saturday-00_019200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
325,ASP24GEN-1039-Saturday-00_020600_1..S03R,1,Saturday,South Ferry,1
326,ASP24GEN-1039-Saturday-00_021200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
327,ASP24GEN-1039-Saturday-00_022600_1..S03R,1,Saturday,South Ferry,1
328,ASP24GEN-1039-Saturday-00_023200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
329,ASP24GEN-1039-Saturday-00_024600_1..S03R,1,Saturday,South Ferry,1
330,ASP24GEN-1039-Saturday-00_025200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
331,ASP24GEN-1039-Saturday-00_026600_1..S03R,1,Saturday,South Ferry,1
332,ASP24GEN-1039-Saturday-00_027200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
333,ASP24GEN-1039-Saturday-00_028600_1..S03R,1,Saturday,South Ferry,1
334,ASP24GEN-1039-Saturday-00_029200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
335,ASP24GEN-1039-Saturday-00_030350_1..S03R,1,Saturday,South Ferry,1
336,ASP24GEN-1039-Saturday-00_031200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
337,ASP24GEN-1039-Saturday-00_032050_1..S03R,1,Saturday,South Ferry,1
338,ASP24GEN-1039-Saturday-00_033150_1..S03R,1,Saturday,South Ferry,1
339,ASP24GEN-1039-Saturday-00_033200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
340,ASP24GEN-1039-Saturday-00_034150_1..S03R,1,Saturday,South Ferry,1
341,ASP24GEN-1039-Saturday-00_035150_1..S03R,1,Saturday,South Ferry,1
342,ASP24GEN-1039-Saturday-00_035200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
343,ASP24GEN-1039-Saturday-00_035950_1..S03R,1,Saturday,South Ferry,1
344,ASP24GEN-1039-Saturday-00_036750_1..S03R,1,Saturday,South Ferry,1
345,ASP24GEN-1039-Saturday-00_036800_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
346,ASP24GEN-1039-Saturday-00_037550_1..S03R,1,Saturday,South Ferry,1
347,ASP24GEN-1039-Saturday-00_038350_1..S03R,1,Saturday,South Ferry,1
348,ASP24GEN-1039-Saturday-00_038400_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
349,ASP24GEN-1039-Saturday-00_039150_1..S03R,1,Saturday,South Ferry,1
350,ASP24GEN-1039-Saturday-00_039650_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
351,ASP24GEN-1039-Saturday-00_039950_1..S03R,1,Saturday,South Ferry,1
352,ASP24GEN-1039-Saturday-00_040750_1..S03R,1,Saturday,South Ferry,1
353,ASP24GEN-1039-Saturday-00_040900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
354,ASP24GEN-1039-Saturday-00_041550_1..S03R,1,Saturday,South Ferry,1
355,ASP24GEN-1039-Saturday-00_041900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
356,ASP24GEN-1039-Saturday-00_042350_1..S03R,1,Saturday,South Ferry,1
357,ASP24GEN-1039-Saturday-00_042900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
358,ASP24GEN-1039-Saturday-00_043150_1..S03R,1,Saturday,South Ferry,1
359,ASP24GEN-1039-Saturday-00_043800_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
360,ASP24GEN-1039-Saturday-00_043950_1..S03R,1,Saturday,South Ferry,1
361,ASP24GEN-1039-Saturday-00_044700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
362,ASP24GEN-1039-Saturday-00_044750_1..S03R,1,Saturday,South Ferry,1
363,ASP24GEN-1039-Saturday-00_045500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
364,ASP24GEN-1039-Saturday-00_045550_1..S03R,1,Saturday,South Ferry,1
365,ASP24GEN-1039-Saturday-00_046300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
366,ASP24GEN-1039-Saturday-00_046350_1..S03R,1,Saturday,South Ferry,1
367,ASP24GEN-1039-Saturday-00_047100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
368,ASP24GEN-1039-Saturday-00_047150_1..S03R,1,Saturday,South Ferry,1
369,ASP24GEN-1039-Saturday-00_047900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
370,ASP24GEN-1039-Saturday-00_047950_1..S03R,1,Saturday,South Ferry,1
371,ASP24GEN-1039-Saturday-00_048700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
372,ASP24GEN-1039-Saturday-00_048750_1..S03R,1,Saturday,South Ferry,1
373,ASP24GEN-1039-Saturday-00_049500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
374,ASP24GEN-1039-Saturday-00_049550_1..S03R,1,Saturday,South Ferry,1
375,ASP24GEN-1039-Saturday-00_050300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
376,ASP24GEN-1039-Saturday-00_050350_1..S03R,1,Saturday,South Ferry,1
377,ASP24GEN-1039-Saturday-00_051100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
378,ASP24GEN-1039-Saturday-00_051150_1..S03R,1,Saturday,South Ferry,1
379,ASP24GEN-1039-Saturday-00_051900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
380,ASP24GEN-1039-Saturday-00_051950_1..S03R,1,Saturday,South Ferry,1
381,ASP24GEN-1039-Saturday-00_052700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
382,ASP24GEN-1039-Saturday-00_052750_1..S03R,1,Saturday,South Ferry,1
383,ASP24GEN-1039-Saturday-00_053500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
384,ASP24GEN-1039-Saturday-00_053550_1..S03R,1,Saturday,South Ferry,1
385,ASP24GEN-1039-Saturday-00_054300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
386,ASP24GEN-1039-Saturday-00_054350_1..S03R,1,Saturday,South Ferry,1
387,ASP24GEN-1039-Saturday-00_055100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
388,ASP24GEN-1039-Saturday-00_055150_1..S03R,1,Saturday,South Ferry,1
389,ASP24GEN-1039-Saturday-00_055900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
390,ASP24GEN-1039-Saturday-00_055950_1..S03R,1,Saturday,South Ferry,1
391,ASP24GEN-1039-Saturday-00_056650_1..S03R,1,Saturday,South Ferry,1
392,ASP24GEN-1039-Saturday-00_056700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
393,ASP24GEN-1039-Saturday-00_057350_1..S03R,1,Saturday,South Ferry,1
394,ASP24GEN-1039-Saturday-00_057500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
395,ASP24GEN-1039-Saturday-00_057950_1..S03R,1,Saturday,South Ferry,1
396,ASP24GEN-1039-Saturday-00_058300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
397,ASP24GEN-1039-Saturday-00_058550_1..S03R,1,Saturday,South Ferry,1
398,ASP24GEN-1039-Saturday-00_059100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
399,ASP24GEN-1039-Saturday-00_059150_1..S03R,1,Saturday,South Ferry,1
400,ASP24GEN-1039-Saturday-00_059750_1..S03R,1,Saturday,South Ferry,1
401,ASP24GEN-1039-Saturday-00_059900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
402,ASP24GEN-1039-Saturday-00_060350_1..S03R,1,Saturday,South Ferry,1
403,ASP24GEN-1039-Saturday-00_060700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
404,ASP24GEN-1039-Saturday-00_060950_1..S03R,1,Saturday,South Ferry,1
405,ASP24GEN-1039-Saturday-00_061500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
406,ASP24GEN-1039-Saturday-00_061550_1..S03R,1,Saturday,South Ferry,1
407,ASP24GEN-1039-Saturday-00_062150_1..S03R,1,Saturday,South Ferry,1
408,ASP24GEN-1039-Saturday-00_062200_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
409,ASP24GEN-1039-Saturday-00_062750_1..S03R,1,Saturday,South Ferry,1
410,ASP24GEN-1039-Saturday-00_062900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
411,ASP24GEN-1039-Saturday-00_063350_1..S03R,1,Saturday,South Ferry,1
412,ASP24GEN-1039-Saturday-00_063500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
413,ASP24GEN-1039-Saturday-00_063950_1..S03R,1,Saturday,South Ferry,1
414,ASP24GEN-1039-Saturday-00_064100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
415,ASP24GEN-1039-Saturday-00_064550_1..S03R,1,Saturday,South Ferry,1
416,ASP24GEN-1039-Saturday-00_064700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
417,ASP24GEN-1039-Saturday-00_065150_1..S03R,1,Saturday,South Ferry,1
418,ASP24GEN-1039-Saturday-00_065300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
419,ASP24GEN-1039-Saturday-00_065750_1..S03R,1,Saturday,South Ferry,1
420,ASP24GEN-1039-Saturday-00_065900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
421,ASP24GEN-1039-Saturday-00_066350_1..S03R,1,Saturday,South Ferry,1
422,ASP24GEN-1039-Saturday-00_066500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
423,ASP24GEN-1039-Saturday-00_066950_1..S03R,1,Saturday,South Ferry,1
424,ASP24GEN-1039-Saturday-00_067100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
425,ASP24GEN-1039-Saturday-00_067550_1..S03R,1,Saturday,South Ferry,1
426,ASP24GEN-1039-Saturday-00_067700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
427,ASP24GEN-1039-Saturday-00_068150_1..S03R,1,Saturday,South Ferry,1
428,ASP24GEN-1039-Saturday-00_068300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
429,ASP24GEN-1039-Saturday-00_068750_1..S03R,1,Saturday,South Ferry,1
430,ASP24GEN-1039-Saturday-00_068900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
431,ASP24GEN-1039-Saturday-00_069350_1..S03R,1,Saturday,South Ferry,1
432,ASP24GEN-1039-Saturday-00_069500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
433,ASP24GEN-1039-Saturday-00_069950_1..S03R,1,Saturday,South Ferry,1
434,ASP24GEN-1039-Saturday-00_070100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
435,ASP24GEN-1039-Saturday-00_070550_1..S03R,1,Saturday,South Ferry,1
436,ASP24GEN-1039-Saturday-00_070700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
437,ASP24GEN-1039-Saturday-00_071150_1..S03R,1,Saturday,South Ferry,1
438,ASP24GEN-1039-Saturday-00_071300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
439,ASP24GEN-1039-Saturday-00_071750_1..S03R,1,Saturday,South Ferry,1
440,ASP24GEN-1039-Saturday-00_071900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
441,ASP24GEN-1039-Saturday-00_072350_1..S03R,1,Saturday,South Ferry,1
442,ASP24GEN-1039-Saturday-00_072500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
443,ASP24GEN-1039-Saturday-00_072950_1..S03R,1,Saturday,South Ferry,1
444,ASP24GEN-1039-Saturday-00_073100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
445,ASP24GEN-1039-Saturday-00_073550_1..S03R,1,Saturday,South Ferry,1
446,ASP24GEN-1039-Saturday-00_073700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
447,ASP24GEN-1039-Saturday-00_074150_1..S03R,1,Saturday,South Ferry,1
448,ASP24GEN-1039-Saturday-00_074300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
449,ASP24GEN-1039-Saturday-00_074750_1..S03R,1,Saturday,South Ferry,1
450,ASP24GEN-1039-Saturday-00_074900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
451,ASP24GEN-1039-Saturday-00_075350_1..S03R,1,Saturday,South Ferry,1
452,ASP24GEN-1039-Saturday-00_075500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
453,ASP24GEN-1039-Saturday-00_075950_1..S03R,1,Saturday,South Ferry,1
454,ASP24GEN-1039-Saturday-00_076100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
455,ASP24GEN-1039-Saturday-00_076550_1..S03R,1,Saturday,South Ferry,1
456,ASP24GEN-1039-Saturday-00_076700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
457,ASP24GEN-1039-Saturday-00_077150_1..S03R,1,Saturday,South Ferry,1
458,ASP24GEN-1039-Saturday-00_077300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
459,ASP24GEN-1039-Saturday-00_077750_1..S03R,1,Saturday,South Ferry,1
460,ASP24GEN-1039-Saturday-00_077900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
461,ASP24GEN-1039-Saturday-00_078350_1..S03R,1,Saturday,South Ferry,1
462,ASP24GEN-1039-Saturday-00_078500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
463,ASP24GEN-1039-Saturday-00_078950_1..S03R,1,Saturday,South Ferry,1
464,ASP24GEN-1039-Saturday-00_079100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
465,ASP24GEN-1039-Saturday-00_079550_1..S03R,1,Saturday,South Ferry,1
466,ASP24GEN-1039-Saturday-00_079700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
467,ASP24GEN-1039-Saturday-00_080150_1..S03R,1,Saturday,South Ferry,1
468,ASP24GEN-1039-Saturday-00_080300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
469,ASP24GEN-1039-Saturday-00_080750_1..S03R,1,Saturday,South Ferry,1
470,ASP24GEN-1039-Saturday-00_080900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
471,ASP24GEN-1039-Saturday-00_081350_1..S03R,1,Saturday,South Ferry,1
472,ASP24GEN-1039-Saturday-00_081500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
473,ASP24GEN-1039-Saturday-00_081950_1..S03R,1,Saturday,South Ferry,1
474,ASP24GEN-1039-Saturday-00_082100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
475,ASP24GEN-1039-Saturday-00_082550_1..S03R,1,Saturday,South Ferry,1
476,ASP24GEN-1039-Saturday-00_082700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
477,ASP24GEN-1039-Saturday-00_083150_1..S03R,1,Saturday,South Ferry,1
478,ASP24GEN-1039-Saturday-00_083300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
479,ASP24GEN-1039-Saturday-00_083750_1..S03R,1,Saturday,South Ferry,1
480,ASP24GEN-1039-Saturday-00_083900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
481,ASP24GEN-1039-Saturday-00_084350_1..S03R,1,Saturday,South Ferry,1
482,ASP24GEN-1039-Saturday-00_084500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
483,ASP24GEN-1039-Saturday-00_084950_1..S03R,1,Saturday,South Ferry,1
484,ASP24GEN-1039-Saturday-00_085100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
485,ASP24GEN-1039-Saturday-00_085550_1..S03R,1,Saturday,South Ferry,1
486,ASP24GEN-1039-Saturday-00_085700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
487,ASP24GEN-1039-Saturday-00_086150_1..S03R,1,Saturday,South Ferry,1
488,ASP24GEN-1039-Saturday-00_086300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
489,ASP24GEN-1039-Saturday-00_086750_1..S03R,1,Saturday,South Ferry,1
490,ASP24GEN-1039-Saturday-00_086900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
491,ASP24GEN-1039-Saturday-00_087350_1..S03R,1,Saturday,South Ferry,1
492,ASP24GEN-1039-Saturday-00_087500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
493,ASP24GEN-1039-Saturday-00_087950_1..S03R,1,Saturday,South Ferry,1
494,ASP24GEN-1039-Saturday-00_088100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
495,ASP24GEN-1039-Saturday-00_088550_1..S03R,1,Saturday,South Ferry,1
496,ASP24GEN-1039-Saturday-00_088700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
497,ASP24GEN-1039-Saturday-00_089150_1..S03R,1,Saturday,South Ferry,1
498,ASP24GEN-1039-Saturday-00_089300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
499,ASP24GEN-1039-Saturday-00_089750_1..S03R,1,Saturday,South Ferry,1
500,ASP24GEN-1039-Saturday-00_089900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
501,ASP24GEN-1039-Saturday-00_090350_1..S03R,1,Saturday,South Ferry,1
502,ASP24GEN-1039-Saturday-00_090500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
503,ASP24GEN-1039-Saturday-00_090950_1..S03R,1,Saturday,South Ferry,1
504,ASP24GEN-1039-Saturday-00_091100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
505,ASP24GEN-1039-Saturday-00_091550_1..S03R,1,Saturday,South Ferry,1
506,ASP24GEN-1039-Saturday-00_091700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
507,ASP24GEN-1039-Saturday-00_092150_1..S03R,1,Saturday,South Ferry,1
508,ASP24GEN-1039-Saturday-00_092300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
509,ASP24GEN-1039-Saturday-00_092750_1..S03R,1,Saturday,South Ferry,1
510,ASP24GEN-1039-Saturday-00_092900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
511,ASP24GEN-1039-Saturday-00_093350_1..S03R,1,Saturday,South Ferry,1
512,ASP24GEN-1039-Saturday-00_093500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
513,ASP24GEN-1039-Saturday-00_093950_1..S03R,1,Saturday,South Ferry,1
514,ASP24GEN-1039-Saturday-00_094100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
515,ASP24GEN-1039-Saturday-00_094550_1..S03R,1,Saturday,South Ferry,1
516,ASP24GEN-1039-Saturday-00_094700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
517,ASP24GEN-1039-Saturday-00_095150_1..S03R,1,Saturday,South Ferry,1
518,ASP24GEN-1039-Saturday-00_095300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
519,ASP24GEN-1039-Saturday-00_095750_1..S03R,1,Saturday,South Ferry,1
520,ASP24GEN-1039-Saturday-00_095900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
521,ASP24GEN-1039-Saturday-00_096350_1..S03R,1,Saturday,South Ferry,1
522,ASP24GEN-1039-Saturday-00_096500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
523,ASP24GEN-1039-Saturday-00_096950_1..S03R,1,Saturday,South Ferry,1
524,ASP24GEN-1039-Saturday-00_097100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
525,ASP24GEN-1039-Saturday-00_097550_1..S03R,1,Saturday,South Ferry,1
526,ASP24GEN-1039-Saturday-00_097700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
527,ASP24GEN-1039-Saturday-00_098150_1..S03R,1,Saturday,South Ferry,1
528,ASP24GEN-1039-Saturday-00_098300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
529,ASP24GEN-1039-Saturday-00_098750_1..S03R,1,Saturday,South Ferry,1
530,ASP24GEN-1039-Saturday-00_098900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
531,ASP24GEN-1039-Saturday-00_099350_1..S03R,1,Saturday,South Ferry,1
532,ASP24GEN-1039-Saturday-00_099500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
533,ASP24GEN-1039-Saturday-00_099950_1..S03R,1,Saturday,South Ferry,1
534,ASP24GEN-1039-Saturday-00_100100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
535,ASP24GEN-1039-Saturday-00_100550_1..S03R,1,Saturday,South Ferry,1
536,ASP24GEN-1039-Saturday-00_100700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
537,ASP24GEN-1039-Saturday-00_101150_1..S03R,1,Saturday,South Ferry,1
538,ASP24GEN-1039-Saturday-00_101300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
539,ASP24GEN-1039-Saturday-00_101750_1..S03R,1,Saturday,South Ferry,1
540,ASP24GEN-1039-Saturday-00_101900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
541,ASP24GEN-1039-Saturday-00_102350_1..S03R,1,Saturday,South Ferry,1
542,ASP24GEN-1039-Saturday-00_102500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
543,ASP24GEN-1039-Saturday-00_102950_1..S03R,1,Saturday,South Ferry,1
544,ASP24GEN-1039-Saturday-00_103100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
545,ASP24GEN-1039-Saturday-00_103550_1..S03R,1,Saturday,South Ferry,1
546,ASP24GEN-1039-Saturday-00_103700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
547,ASP24GEN-1039-Saturday-00_104150_1..S03R,1,Saturday,South Ferry,1
548,ASP24GEN-1039-Saturday-00_104300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
549,ASP24GEN-1039-Saturday-00_104750_1..S03R,1,Saturday,South Ferry,1
550,ASP24GEN-1039-Saturday-00_104900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
551,ASP24GEN-1039-Saturday-00_105350_1..S03R,1,Saturday,South Ferry,1
552,ASP24GEN-1039-Saturday-00_105500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
553,ASP24GEN-1039-Saturday-00_105950_1..S03R,1,Saturday,South Ferry,1
554,ASP24GEN-1039-Saturday-00_106100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
555,ASP24GEN-1039-Saturday-00_106550_1..S03R,1,Saturday,South Ferry,1
556,ASP24GEN-1039-Saturday-00_106700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
557,ASP24GEN-1039-Saturday-00_107150_1..S03R,1,Saturday,South Ferry,1
558,ASP24GEN-1039-Saturday-00_107300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
559,ASP24GEN-1039-Saturday-00_107750_1..S03R,1,Saturday,South Ferry,1
560,ASP24GEN-1039-Saturday-00_107900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
561,ASP24GEN-1039-Saturday-00_108350_1..S03R,1,Saturday,South Ferry,1
562,ASP24GEN-1039-Saturday-00_108500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
563,ASP24GEN-1039-Saturday-00_108950_1..S03R,1,Saturday,South Ferry,1
564,ASP24GEN-1039-Saturday-00_109100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
565,ASP24GEN-1039-Saturday-00_109550_1..S03R,1,Saturday,South Ferry,1
566,ASP24GEN-1039-Saturday-00_109700_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
567,ASP24GEN-1039-Saturday-00_110150_1..S03R,1,Saturday,South Ferry,1
568,ASP24GEN-1039-Saturday-00_110300_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
569,ASP24GEN-1039-Saturday-00_110750_1..S03R,1,Saturday,South Ferry,1
570,ASP24GEN-1039-Saturday-00_110900_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
571,ASP24GEN-1039-Saturday-00_111350_1..S03R,1,Saturday,South Ferry,1
572,ASP24GEN-1039-Saturday-00_111500_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
573,ASP24GEN-1039-Saturday-00_111950_1..S03R,1,Saturday,South Ferry,1
574,ASP24GEN-1039-Saturday-00_112100_1..N03R,1,Saturday,Van Cortlandt Park-242 St,0
575,ASP24GEN-1039-Saturday-00_112550_1..S03R,1,Saturday,South Ferry,1
